Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
SRR11772244_1	32.52538358134056	32.666910210374965	32.79279717315958	32.93592287031427	32.786341098130784	35.63486124508904	35.67467934133994	35.6928853169145	35.70853798371811	35.62923980561572	36.225324298815124	36.90664692315893	37.02587760238586	37.04850636637121	37.0078120327926	37.22331181308324	37.69785152847511	37.77117335198479	37.77520092355934	37.62874838468119	37.67364579731097	37.752920574416464	38.257014591466614	38.09419892798602	38.13917109229443	38.1111532765823	38.253494922703155	38.27128275160423	38.21697184400051	38.164022047691844	38.169873122069305	38.26415427058208	38.27586855893109	38.40518687731908	38.1721964705857	38.12812395981784	38.20468515202222	38.164450476303735	38.195313974825936	38.19265033177017	38.17601730819851	38.11415591606007	38.25923614754646	38.288024651845326	38.20544999362663	38.15184219790268	38.18279180521523	38.216480662860974	38.20395426181321	38.159297040593074	38.213955183126835	38.1674052844466	38.153793817039556	38.100958782613276	37.81224180445991
SRR11772244_2	31.375450794203832	31.540565628095756	31.70130447557066	31.83184563662412	31.74370188170016	34.60201404579835	34.715222868494195	34.78204831525823	34.848379740976966	34.7889334085632	35.22773070132787	35.8708836996456	36.06467905532776	36.07613644341249	36.04795254277832	36.34558852207104	36.22809471683494	36.46279501506764	36.48710605071776	36.7060548779378	36.75608360916175	36.50791733727857	37.22136546945157	37.245927406791566	37.13529288813129	36.85674067820451	37.134815595808696	37.158127070824925	37.148766692678095	37.078775388295504	37.059819836386424	37.06211439960984	37.11983041238823	37.1646229166402	37.08145728528426	37.140349467099426	37.02396722306908	37.11732597463593	37.261842861578984	37.295357758447324	37.21452281778219	37.17327721633387	37.013120900857665	37.26689077924887	37.268751109622485	37.2173228805202	37.28900500775573	37.26599955680766	37.212320394388065	37.19506532157256	37.303201265068836	37.32547851306589	37.1699496543763	37.136536703930375	36.47136641205132
